PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
59,British Columbia,Colombie-Britannique,2020/07/01 12:00:00+00,2916,0,174,2916,0,0,1752,0,0,2590,165628,0,0,88.82,5.97,5.21
1,Canada,Canada,2020/07/02 12:00:00+00,104760,11,8642,104771,567,0.54,1753,51,0,68345,2848244,751,78091,65.23,8.25,26.52
99,Repatriated travellers,Voyageurs rapatriés,2020/07/02 12:00:00+00,13,0,0,13,0,0,1754,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/02 12:00:00+00,0,0,0,0,0,0,1755,0,0,0,1085,0,12,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/02 12:00:00+00,5,0,0,5,0,0,1756,0,0,5,2396,0,27,100,0,0
60,Yukon,Yukon,2020/07/02 12:00:00+00,11,0,0,11,0,0,1757,0,0,11,1294,0,5,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/02 12:00:00+00,27,0,0,27,0,0,1758,0,0,27,11857,0,438,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/02 12:00:00+00,1064,0,63,1064,2,0.19,1759,0,0,998,55116,0,452,93.8,5.92,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/02 12:00:00+00,165,0,2,165,0,0,1760,0,0,160,38684,1,423,96.97,1.21,1.82
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/02 12:00:00+00,261,0,3,261,0,0,1761,0,0,258,18200,0,510,98.85,1.15,0
24,Quebec,Québec,2020/07/02 12:00:00+00,55593,0,5541,55593,135,0.24,1762,38,0,25034,611136,236,10822,45.03,9.97,45
35,Ontario,Ontario,2020/07/02 12:00:00+00,35370,0,2680,35370,302,0.86,1763,8,0,30730,1410036,386,48731,86.88,7.58,5.54
46,Manitoba,Manitoba,2020/07/02 12:00:00+00,314,11,7,325,0,0,1764,0,0,300,63265,0,1083,92.31,2.15,5.54
47,Saskatchewan,Saskatchewan,2020/07/02 12:00:00+00,795,0,14,795,10,1.27,1765,1,0,701,59231,17,1061,88.18,1.76,10.06
48,Alberta,Alberta,2020/07/02 12:00:00+00,8202,0,155,8202,94,1.16,1766,1,0,7505,407363,98,11650,91.5,1.89,6.61
59,British Columbia,Colombie-Britannique,2020/07/02 12:00:00+00,2940,0,177,2940,24,0.82,1767,3,0,2603,168505,13,2877,88.54,6.02,5.44
1,Canada,Canada,2020/07/03 12:00:00+00,105079,11,8663,105090,319,0.3,1768,21,0,68693,2885746,348,37502,65.37,8.24,26.39
99,Repatriated travellers,Voyageurs rapatriés,2020/07/03 12:00:00+00,13,0,0,13,0,0,1769,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/03 12:00:00+00,0,0,0,0,0,0,1770,0,0,0,1091,0,6,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/03 12:00:00+00,5,0,0,5,0,0,1771,0,0,5,2412,0,16,100,0,0
60,Yukon,Yukon,2020/07/03 12:00:00+00,11,0,0,11,0,0,1772,0,0,11,1295,0,1,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/03 12:00:00+00,27,0,0,27,0,0,1773,0,0,27,12044,0,187,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/03 12:00:00+00,1064,0,63,1064,0,0,1774,0,0,998,55439,0,323,93.8,5.92,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/03 12:00:00+00,165,0,2,165,0,0,1775,0,0,161,38883,1,199,97.58,1.21,1.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/03 12:00:00+00,261,0,3,261,0,0,1776,0,0,258,18313,0,113,98.85,1.15,0
24,Quebec,Québec,2020/07/03 12:00:00+00,55682,0,5560,55682,89,0.16,1777,19,0,25158,616676,124,5540,45.18,9.99,44.83
35,Ontario,Ontario,2020/07/03 12:00:00+00,35535,0,2682,35535,165,0.47,1778,2,0,30909,1433439,179,23403,86.98,7.55,5.47
46,Manitoba,Manitoba,2020/07/03 12:00:00+00,314,11,7,325,0,0,1779,0,0,302,63715,2,450,92.92,2.15,4.92
47,Saskatchewan,Saskatchewan,2020/07/03 12:00:00+00,796,0,14,796,1,0.13,1780,0,0,711,59680,10,449,89.32,1.76,8.92
48,Alberta,Alberta,2020/07/03 12:00:00+00,8259,0,155,8259,57,0.69,1781,0,0,7532,412841,27,5478,91.2,1.88,6.93
59,British Columbia,Colombie-Britannique,2020/07/03 12:00:00+00,2947,0,177,2947,7,0.24,1782,0,0,2608,169842,5,1337,88.5,6.01,5.5
99,Repatriated travellers,Voyageurs rapatriés,2020/07/04 12:00:00+00,13,0,0,13,0,0,1783,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/04 12:00:00+00,0,0,0,0,0,0,1784,0,0,0,1112,0,21,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/04 12:00:00+00,5,0,0,5,0,0,1785,0,0,5,2412,0,0,100,0,0
60,Yukon,Yukon,2020/07/04 12:00:00+00,11,0,0,11,0,0,1786,0,0,11,1295,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/04 12:00:00+00,30,0,0,30,3,11.11,1787,0,0,27,12368,0,324,90,0,10
12,Nova Scotia,Nouvelle-Écosse,2020/07/04 12:00:00+00,1064,0,63,1064,0,0,1788,0,0,998,55930,0,491,93.8,5.92,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/04 12:00:00+00,165,0,2,165,0,0,1789,0,0,162,39051,1,168,98.18,1.21,0.61
1,Canada,Canada,2020/07/04 12:00:00+00,105305,11,8674,105316,226,0.22,1790,11,0,68990,2914954,297,29208,65.51,8.24,26.26
24,Quebec,Québec,2020/07/04 12:00:00+00,55784,0,5566,55784,102,0.18,1791,6,0,25280,622087,122,5411,45.32,9.98,44.7
35,Ontario,Ontario,2020/07/04 12:00:00+00,35656,0,2687,35656,121,0.34,1792,5,0,31083,1454163,174,20724,87.17,7.54,5.29
46,Manitoba,Manitoba,2020/07/04 12:00:00+00,314,11,7,325,0,0,1793,0,0,302,63715,0,0,92.92,2.15,4.92
47,Saskatchewan,Saskatchewan,2020/07/04 12:00:00+00,796,0,14,796,0,0,1794,0,0,711,60229,0,549,89.32,1.76,8.92
48,Alberta,Alberta,2020/07/04 12:00:00+00,8259,0,155,8259,0,0,1795,0,0,7532,412841,0,0,91.2,1.88,6.93
59,British Columbia,Colombie-Britannique,2020/07/04 12:00:00+00,2947,0,177,2947,0,0,1796,0,0,2608,171214,0,1372,88.5,6.01,5.5
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/04 12:00:00+00,261,0,3,261,0,0,1797,0,0,258,18461,0,148,98.85,1.15,0
1,Canada,Canada,2020/07/05 12:00:00+00,105524,11,8684,105535,219,0.21,1798,10,0,69239,2940925,249,25971,65.61,8.23,26.16
99,Repatriated travellers,Voyageurs rapatriés,2020/07/05 12:00:00+00,13,0,0,13,0,0,1799,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/05 12:00:00+00,0,0,0,0,0,0,1800,0,0,0,1112,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/05 12:00:00+00,5,0,0,5,0,0,1801,0,0,5,2412,0,0,100,0,0
60,Yukon,Yukon,2020/07/05 12:00:00+00,11,0,0,11,0,0,1802,0,0,11,1295,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/05 12:00:00+00,32,0,0,32,2,6.67,1803,0,0,27,12674,0,306,84.38,0,15.63
12,Nova Scotia,Nouvelle-Écosse,2020/07/05 12:00:00+00,1064,0,63,1064,0,0,1804,0,0,998,56032,0,102,93.8,5.92,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/05 12:00:00+00,165,0,2,165,0,0,1805,0,0,162,39237,0,186,98.18,1.21,0.61
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/05 12:00:00+00,261,0,3,261,0,0,1806,0,0,258,18724,0,263,98.85,1.15,0
24,Quebec,Québec,2020/07/05 12:00:00+00,55863,0,5574,55863,79,0.14,1807,8,0,25346,622087,66,0,45.37,9.98,44.65
35,Ontario,Ontario,2020/07/05 12:00:00+00,35794,0,2689,35794,138,0.39,1808,2,0,31266,1477177,183,23014,87.35,7.51,5.14
46,Manitoba,Manitoba,2020/07/05 12:00:00+00,314,11,7,325,0,0,1809,0,0,302,63715,0,0,92.92,2.15,4.92
47,Saskatchewan,Saskatchewan,2020/07/05 12:00:00+00,796,0,14,796,0,0,1810,0,0,711,60784,0,555,89.32,1.76,8.92
48,Alberta,Alberta,2020/07/05 12:00:00+00,8259,0,155,8259,0,0,1811,0,0,7532,412841,0,0,91.2,1.88,6.93
59,British Columbia,Colombie-Britannique,2020/07/05 12:00:00+00,2947,0,177,2947,0,0,1812,0,0,2608,172759,0,1545,88.5,6.01,5.5
99,Repatriated travellers,Voyageurs rapatriés,2020/07/06 12:00:00+00,13,0,0,13,0,0,1813,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/06 12:00:00+00,0,0,0,0,0,0,1814,0,0,0,1127,0,15,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/06 12:00:00+00,5,0,0,5,0,0,1815,0,0,5,2440,0,28,100,0,0
60,Yukon,Yukon,2020/07/06 12:00:00+00,11,0,0,11,0,0,1816,0,0,11,1306,0,11,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/06 12:00:00+00,32,0,0,32,0,0,1817,0,0,27,12919,0,245,84.38,0,15.63
12,Nova Scotia,Nouvelle-Écosse,2020/07/06 12:00:00+00,1065,0,63,1065,1,0.09,1818,0,0,998,56236,0,204,93.71,5.92,0.38
13,New Brunswick,Nouveau-Brunswick,2020/07/06 12:00:00+00,165,0,2,165,0,0,1819,0,0,162,39435,0,198,98.18,1.21,0.61
1,Canada,Canada,2020/07/06 12:00:00+00,105923,11,8693,105934,399,0.38,1820,9,0,69570,2975711,331,34786,65.67,8.21,26.12
24,Quebec,Québec,2020/07/06 12:00:00+00,55937,0,5577,55937,74,0.13,1821,3,0,25378,622087,32,0,45.37,9.97,44.66
35,Ontario,Ontario,2020/07/06 12:00:00+00,35948,0,2689,35948,154,0.43,1822,0,0,31426,1493915,160,16738,87.42,7.48,5.1
46,Manitoba,Manitoba,2020/07/06 12:00:00+00,314,11,7,325,0,0,1823,0,0,304,65298,2,1583,93.54,2.15,4.31
47,Saskatchewan,Saskatchewan,2020/07/06 12:00:00+00,805,0,14,805,9,1.13,1824,0,0,732,61368,21,584,90.93,1.74,7.33
48,Alberta,Alberta,2020/07/06 12:00:00+00,8389,0,155,8389,130,1.57,1825,0,0,7627,426313,95,13472,90.92,1.85,7.24
59,British Columbia,Colombie-Britannique,2020/07/06 12:00:00+00,2978,0,183,2978,31,1.05,1826,6,0,2629,174315,21,1556,88.28,6.15,5.57
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/06 12:00:00+00,261,0,3,261,0,0,1827,0,0,258,18876,0,152,98.85,1.15,0
99,Repatriated travellers,Voyageurs rapatriés,2020/07/07 12:00:00+00,13,0,0,13,0,0,1828,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/07 12:00:00+00,0,0,0,0,0,0,1829,0,0,0,1137,0,10,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/07 12:00:00+00,5,0,0,5,0,0,1830,0,0,5,2458,0,18,100,0,0
60,Yukon,Yukon,2020/07/07 12:00:00+00,11,0,0,11,0,0,1831,0,0,11,1306,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/07 12:00:00+00,32,0,0,32,0,0,1832,0,0,27,13092,0,173,84.38,0,15.63
12,Nova Scotia,Nouvelle-Écosse,2020/07/07 12:00:00+00,1065,0,63,1065,0,0,1833,0,0,998,56551,0,315,93.71,5.92,0.38
13,New Brunswick,Nouveau-Brunswick,2020/07/07 12:00:00+00,165,0,2,165,0,0,1834,0,0,162,39652,0,217,98.18,1.21,0.61
1,Canada,Canada,2020/07/07 12:00:00+00,106155,11,8711,106166,232,0.22,1835,18,0,69883,3020172,313,44461,65.82,8.21,25.97
24,Quebec,Québec,2020/07/07 12:00:00+00,55997,0,5590,55997,60,0.11,1836,13,0,25458,644248,80,22161,45.46,9.98,44.55
35,Ontario,Ontario,2020/07/07 12:00:00+00,36060,0,2691,36060,112,0.31,1837,2,0,31603,1508542,177,14627,87.64,7.46,4.9
46,Manitoba,Manitoba,2020/07/07 12:00:00+00,314,11,7,325,0,0,1838,0,0,307,65680,3,382,94.46,2.15,3.38
47,Saskatchewan,Saskatchewan,2020/07/07 12:00:00+00,806,0,15,806,1,0.12,1839,1,0,737,61676,5,308,91.44,1.86,6.7
48,Alberta,Alberta,2020/07/07 12:00:00+00,8436,0,157,8436,47,0.56,1840,2,0,7659,431102,32,4789,90.79,1.86,7.35
59,British Columbia,Colombie-Britannique,2020/07/07 12:00:00+00,2990,0,183,2990,12,0.4,1841,0,0,2645,175553,16,1238,88.46,6.12,5.42
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/07 12:00:00+00,261,0,3,261,0,0,1842,0,0,258,19099,0,223,98.85,1.15,0
1,Canada,Canada,2020/07/08 12:00:00+00,106422,11,8737,106433,267,0.25,1843,26,0,70247,3055341,364,35169,66,8.21,25.79
99,Repatriated travellers,Voyageurs rapatriés,2020/07/08 12:00:00+00,13,0,0,13,0,0,1844,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/08 12:00:00+00,0,0,0,0,0,0,1845,0,0,0,1144,0,7,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/08 12:00:00+00,5,0,0,5,0,0,1846,0,0,5,2458,0,0,100,0,0
60,Yukon,Yukon,2020/07/08 12:00:00+00,11,0,0,11,0,0,1847,0,0,11,1317,0,11,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/08 12:00:00+00,32,0,0,32,0,0,1848,0,0,27,13392,0,300,84.38,0,15.63
12,Nova Scotia,Nouvelle-Écosse,2020/07/08 12:00:00+00,1066,0,63,1066,1,0.09,1849,0,0,998,56942,0,391,93.62,5.91,0.47
13,New Brunswick,Nouveau-Brunswick,2020/07/08 12:00:00+00,165,0,2,165,0,0,1850,0,0,162,39966,0,314,98.18,1.21,0.61
24,Quebec,Québec,2020/07/08 12:00:00+00,56079,0,5603,56079,82,0.15,1851,13,0,25534,648924,76,4676,45.53,9.99,44.48
35,Ontario,Ontario,2020/07/08 12:00:00+00,36178,0,2700,36178,118,0.33,1852,9,0,31805,1530627,202,22085,87.91,7.46,4.62
46,Manitoba,Manitoba,2020/07/08 12:00:00+00,314,11,7,325,0,0,1853,0,0,312,66370,5,690,96,2.15,1.85
47,Saskatchewan,Saskatchewan,2020/07/08 12:00:00+00,808,0,15,808,2,0.25,1854,0,0,746,62143,9,467,92.33,1.86,5.82
48,Alberta,Alberta,2020/07/08 12:00:00+00,8482,0,158,8482,46,0.55,1855,1,0,7716,435847,57,4745,90.97,1.86,7.17
59,British Columbia,Colombie-Britannique,2020/07/08 12:00:00+00,3008,0,186,3008,18,0.6,1856,3,0,2660,176719,15,1166,88.43,6.18,5.39
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/08 12:00:00+00,261,0,3,261,0,0,1857,0,0,258,19416,0,317,98.85,1.15,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/09 12:00:00+00,1066,0,63,1066,0,0,1858,0,0,999,57351,1,409,93.71,5.91,0.38
99,Repatriated travellers,Voyageurs rapatriés,2020/07/09 12:00:00+00,13,0,0,13,0,0,1859,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/09 12:00:00+00,0,0,0,0,0,0,1860,0,0,0,1157,0,13,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/09 12:00:00+00,5,0,0,5,0,0,1861,0,0,5,2507,0,49,100,0,0
60,Yukon,Yukon,2020/07/09 12:00:00+00,11,0,0,11,0,0,1862,0,0,11,1322,0,5,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/09 12:00:00+00,33,0,0,33,1,3.13,1863,0,0,27,13665,0,273,81.82,0,18.18
13,New Brunswick,Nouveau-Brunswick,2020/07/09 12:00:00+00,166,0,2,166,1,0.61,1864,0,0,163,40257,1,291,98.19,1.2,0.6
1,Canada,Canada,2020/07/09 12:00:00+00,106793,11,8749,106804,371,0.35,1865,12,0,70574,3098193,327,42852,66.08,8.19,25.73
24,Quebec,Québec,2020/07/09 12:00:00+00,56216,0,5609,56216,137,0.24,1866,6,0,25616,656477,82,7553,45.57,9.98,44.46
59,British Columbia,Colombie-Britannique,2020/07/09 12:00:00+00,3028,0,186,3028,20,0.66,1867,0,0,2667,178658,7,1939,88.08,6.14,5.78
48,Alberta,Alberta,2020/07/09 12:00:00+00,8519,0,161,8519,37,0.44,1868,3,0,7774,441197,58,5350,91.25,1.89,6.86
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/09 12:00:00+00,261,0,3,261,0,0,1869,0,0,258,19759,0,343,98.85,1.15,0
46,Manitoba,Manitoba,2020/07/09 12:00:00+00,314,11,7,325,0,0,1870,0,0,314,66825,2,455,96.62,2.15,1.23
35,Ontario,Ontario,2020/07/09 12:00:00+00,36348,0,2703,36348,170,0.47,1871,3,0,31977,1556093,172,25466,87.97,7.44,4.59
47,Saskatchewan,Saskatchewan,2020/07/09 12:00:00+00,813,0,15,813,5,0.62,1872,0,0,750,62849,4,706,92.25,1.85,5.9
1,Canada,Canada,2020/07/10 12:00:00+00,107114,11,8759,107125,321,0.3,1873,10,0,70901,3142702,327,44509,66.19,8.18,25.64
99,Repatriated travellers,Voyageurs rapatriés,2020/07/10 12:00:00+00,13,0,0,13,0,0,1874,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/10 12:00:00+00,0,0,0,0,0,0,1875,0,0,0,1165,0,8,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/10 12:00:00+00,5,0,0,5,0,0,1876,0,0,5,2519,0,12,100,0,0
60,Yukon,Yukon,2020/07/10 12:00:00+00,11,0,0,11,0,0,1877,0,0,11,1327,0,5,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/10 12:00:00+00,1066,0,63,1066,0,0,1878,0,0,1000,57738,1,387,93.81,5.91,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/10 12:00:00+00,166,0,2,166,0,0,1879,0,0,163,40564,0,307,98.19,1.2,0.6
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/10 12:00:00+00,33,0,0,33,0,0,1880,0,0,27,13872,0,207,81.82,0,18.18
24,Quebec,Québec,2020/07/10 12:00:00+00,56316,0,5612,56316,100,0.18,1881,3,0,25675,663629,59,7152,45.59,9.97,44.44
35,Ontario,Ontario,2020/07/10 12:00:00+00,36464,0,2710,36464,116,0.32,1882,7,0,32155,1582678,178,26585,88.18,7.43,4.39
46,Manitoba,Manitoba,2020/07/10 12:00:00+00,314,11,7,325,0,0,1883,0,0,314,67706,0,881,96.62,2.15,1.23
47,Saskatchewan,Saskatchewan,2020/07/10 12:00:00+00,815,0,15,815,2,0.25,1884,0,0,757,63526,7,677,92.88,1.84,5.28
48,Alberta,Alberta,2020/07/10 12:00:00+00,8596,0,160,8596,77,0.9,1885,-1,0,7844,447181,70,5984,91.25,1.86,6.89
59,British Columbia,Colombie-Britannique,2020/07/10 12:00:00+00,3053,0,187,3053,25,0.83,1886,1,0,2679,180776,12,2118,87.75,6.13,6.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/10 12:00:00+00,262,0,3,262,1,0.38,1887,0,0,258,19945,0,186,98.47,1.15,0.38
12,Nova Scotia,Nouvelle-Écosse,2020/07/11 12:00:00+00,1066,0,63,1066,0,0,1888,0,0,1000,58100,0,362,93.81,5.91,0.28
99,Repatriated travellers,Voyageurs rapatriés,2020/07/11 12:00:00+00,13,0,0,13,0,0,1889,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/11 12:00:00+00,0,0,0,0,0,0,1890,0,0,0,1174,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/11 12:00:00+00,5,0,0,5,0,0,1891,0,0,5,2519,0,0,100,0,0
60,Yukon,Yukon,2020/07/11 12:00:00+00,11,0,0,11,0,0,1892,0,0,11,1327,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/11 12:00:00+00,33,0,0,33,0,0,1893,0,0,27,14331,0,459,81.82,0,18.18
13,New Brunswick,Nouveau-Brunswick,2020/07/11 12:00:00+00,166,0,2,166,0,0,1894,0,0,163,40881,0,317,98.19,1.2,0.6
1,Canada,Canada,2020/07/11 12:00:00+00,107335,11,8773,107346,221,0.21,1895,14,0,71266,3183516,365,40814,66.39,8.17,25.44
24,Quebec,Québec,2020/07/11 12:00:00+00,56407,0,5620,56407,91,0.16,1896,8,0,25773,671724,98,8095,45.69,9.96,44.35
35,Ontario,Ontario,2020/07/11 12:00:00+00,36594,0,2716,36594,130,0.36,1897,6,0,32422,1611235,267,28557,88.6,7.42,3.98
46,Manitoba,Manitoba,2020/07/11 12:00:00+00,314,11,7,325,0,0,1898,0,0,314,67706,0,0,96.62,2.15,1.23
47,Saskatchewan,Saskatchewan,2020/07/11 12:00:00+00,815,0,15,815,0,0,1899,0,0,757,64258,0,732,92.88,1.84,5.28
48,Alberta,Alberta,2020/07/11 12:00:00+00,8596,0,160,8596,0,0,1900,0,0,7844,447181,0,0,91.25,1.86,6.89
59,British Columbia,Colombie-Britannique,2020/07/11 12:00:00+00,3053,0,187,3053,0,0,1901,0,0,2679,182865,0,2089,87.75,6.13,6.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/11 12:00:00+00,262,0,3,262,0,0,1902,0,0,258,20139,0,194,98.47,1.15,0.38
99,Repatriated travellers,Voyageurs rapatriés,2020/07/12 12:00:00+00,13,0,0,13,0,0,1903,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/12 12:00:00+00,0,0,0,0,0,0,1904,0,0,0,1174,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/12 12:00:00+00,5,0,0,5,0,0,1905,0,0,5,2519,0,0,100,0,0
60,Yukon,Yukon,2020/07/12 12:00:00+00,11,0,0,11,0,0,1906,0,0,11,1327,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/12 12:00:00+00,34,0,0,34,1,3.03,1907,0,0,27,14522,0,191,79.41,0,20.59
12,Nova Scotia,Nouvelle-Écosse,2020/07/12 12:00:00+00,1066,0,63,1066,0,0,1908,0,0,1000,58419,0,319,93.81,5.91,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/12 12:00:00+00,166,0,2,166,0,0,1909,0,0,163,41137,0,256,98.19,1.2,0.6
1,Canada,Canada,2020/07/12 12:00:00+00,107579,11,8783,107590,244,0.23,1910,10,0,71467,3212879,201,29363,66.43,8.16,25.41
24,Quebec,Québec,2020/07/12 12:00:00+00,56521,0,5627,56521,114,0.2,1911,7,0,25862,671724,89,0,45.76,9.96,44.29
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/12 12:00:00+00,262,0,3,262,0,0,1912,0,0,258,20403,0,264,98.47,1.15,0.38
59,British Columbia,Colombie-Britannique,2020/07/12 12:00:00+00,3053,0,187,3053,0,0,1913,0,0,2679,185502,0,2637,87.75,6.13,6.13
48,Alberta,Alberta,2020/07/12 12:00:00+00,8596,0,160,8596,0,0,1914,0,0,7844,447181,0,0,91.25,1.86,6.89
46,Manitoba,Manitoba,2020/07/12 12:00:00+00,314,11,7,325,0,0,1915,0,0,314,67706,0,0,96.62,2.15,1.23
47,Saskatchewan,Saskatchewan,2020/07/12 12:00:00+00,815,0,15,815,0,0,1916,0,0,757,65070,0,812,92.88,1.84,5.28
35,Ontario,Ontario,2020/07/12 12:00:00+00,36723,0,2719,36723,129,0.35,1917,3,0,32534,1636119,112,24884,88.59,7.4,4
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/13 12:00:00+00,35,0,0,35,1,2.94,1918,0,0,27,14611,0,89,77.14,0,22.86
1,Canada,Canada,2020/07/13 12:00:00+00,108144,11,8790,108155,565,0.53,1919,7,0,71841,3257608,374,44729,66.42,8.13,25.45
99,Repatriated travellers,Voyageurs rapatriés,2020/07/13 12:00:00+00,13,0,0,13,0,0,1920,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/13 12:00:00+00,0,0,0,0,0,0,1921,0,0,0,1174,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/13 12:00:00+00,5,0,0,5,0,0,1922,0,0,5,2583,0,64,100,0,0
60,Yukon,Yukon,2020/07/13 12:00:00+00,11,0,0,11,0,0,1923,0,0,11,1343,0,16,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/13 12:00:00+00,1066,0,63,1066,0,0,1924,0,0,1000,58799,0,380,93.81,5.91,0.28
13,New Brunswick,Nouveau-Brunswick,2020/07/13 12:00:00+00,166,0,2,166,0,0,1925,0,0,163,41310,0,173,98.19,1.2,0.6
24,Quebec,Québec,2020/07/13 12:00:00+00,56621,0,5628,56621,100,0.18,1926,1,0,25911,671724,49,0,45.76,9.94,44.3
35,Ontario,Ontario,2020/07/13 12:00:00+00,36839,0,2722,36839,116,0.32,1927,3,0,32663,1656332,129,20213,88.66,7.39,3.95
46,Manitoba,Manitoba,2020/07/13 12:00:00+00,314,11,7,325,0,0,1928,0,0,317,70047,3,2341,97.54,2.15,0.31
47,Saskatchewan,Saskatchewan,2020/07/13 12:00:00+00,871,0,15,871,56,6.87,1929,0,0,766,65673,9,603,87.94,1.72,10.33
48,Alberta,Alberta,2020/07/13 12:00:00+00,8826,0,161,8826,230,2.68,1930,1,0,7989,466472,145,19291,90.52,1.82,7.66
59,British Columbia,Colombie-Britannique,2020/07/13 12:00:00+00,3115,0,189,3115,62,2.03,1931,2,0,2718,186910,39,1408,87.26,6.07,6.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/13 12:00:00+00,262,0,3,262,0,0,1932,0,0,258,20554,0,151,98.47,1.15,0.38
12,Nova Scotia,Nouvelle-Écosse,2020/07/14 12:00:00+00,1066,0,63,1066,0,0,1933,0,0,1002,59074,2,275,94,5.91,0.09
99,Repatriated travellers,Voyageurs rapatriés,2020/07/14 12:00:00+00,13,0,0,13,0,0,1934,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/14 12:00:00+00,0,0,0,0,0,0,1935,0,0,0,1185,0,11,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/14 12:00:00+00,5,0,0,5,0,0,1936,0,0,5,2594,0,11,100,0,0
60,Yukon,Yukon,2020/07/14 12:00:00+00,11,0,0,11,0,0,1937,0,0,11,1356,0,13,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/14 12:00:00+00,36,0,0,36,1,2.86,1938,0,0,27,15117,0,506,75,0,25
1,Canada,Canada,2020/07/14 12:00:00+00,108475,11,8798,108486,331,0.31,1939,8,0,72170,3302483,329,44875,66.52,8.11,25.37
13,New Brunswick,Nouveau-Brunswick,2020/07/14 12:00:00+00,167,0,2,167,1,0.6,1940,0,0,163,41497,0,187,97.6,1.2,1.2
24,Quebec,Québec,2020/07/14 12:00:00+00,56730,0,5633,56730,109,0.19,1941,5,0,26025,692455,114,20731,45.88,9.93,44.2
